epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_sensitivity,val_specificity,val_auc,test_accuracy,test_auc,lr
52,0.0016,0.9995,0.0297,0.9911,0.9948,0.9801,0.9964,0.8317,0.8237,2.44140625e-08
53,0.0019,0.9995,0.0286,0.9923,0.9966,0.9801,0.9958,0.8285,0.8197,2.44140625e-08
54,0.002,0.9995,0.0288,0.9911,0.9948,0.9801,0.9959,0.8301,0.8201,2.44140625e-08
55,0.0014,0.9995,0.0312,0.9885,0.9914,0.9801,0.996,0.8349,0.8272,1.220703125e-08
56,0.0014,0.9995,0.03,0.9898,0.9931,0.9801,0.9961,0.8317,0.8248,1.220703125e-08
57,0.0017,0.9995,0.0299,0.9898,0.9931,0.9801,0.996,0.8317,0.8238,1.220703125e-08
58,0.0017,0.9995,0.031,0.9885,0.9914,0.9801,0.9965,0.8349,0.8336,1.220703125e-08
59,0.0017,0.9995,0.029,0.9923,0.9966,0.9801,0.9964,0.8269,0.8206,1.220703125e-08
60,0.0017,0.9995,0.0356,0.9872,0.9897,0.9801,0.9965,0.851,0.8385,1.220703125e-08
61,0.0015,0.9995,0.0284,0.9911,0.9966,0.9751,0.9959,0.8285,0.8198,1.220703125e-08
62,0.0015,0.9995,0.0297,0.9911,0.9948,0.9801,0.996,0.8301,0.8258,1.220703125e-08
63,0.0017,0.9995,0.0291,0.9911,0.9948,0.9801,0.9961,0.8285,0.8241,1.220703125e-08
64,0.0024,0.9995,0.0344,0.9872,0.9897,0.9801,0.9968,0.8478,0.8398,1.220703125e-08
65,0.002,0.9995,0.0269,0.9923,0.9983,0.9751,0.9958,0.8189,0.8144,1.220703125e-08
66,0.0017,0.9995,0.0255,0.9936,1.0,0.9751,0.9956,0.8125,0.8054,1.220703125e-08
67,0.0016,0.9995,0.0345,0.9872,0.9897,0.9801,0.997,0.8446,0.8372,1.220703125e-08
68,0.0021,0.9995,0.0348,0.9872,0.9897,0.9801,0.9969,0.851,0.8381,1.220703125e-08
69,0.0017,0.9995,0.0251,0.9936,1.0,0.9751,0.9956,0.8109,0.8035,1.220703125e-08
70,0.0016,0.9995,0.0357,0.9872,0.9897,0.9801,0.9967,0.8494,0.84,1.220703125e-08
71,0.0016,0.9995,0.0332,0.9872,0.9897,0.9801,0.9959,0.8413,0.8316,1.220703125e-08
72,0.0017,0.9995,0.0396,0.9872,0.988,0.9851,0.9967,0.8558,0.849,1.220703125e-08
73,0.0016,0.9995,0.0414,0.9872,0.988,0.9851,0.9974,0.8574,0.8589,1.220703125e-08
74,0.0016,0.9995,0.0314,0.9872,0.9897,0.9801,0.9961,0.8349,0.8279,1.220703125e-08
75,0.0016,0.9995,0.0285,0.9911,0.9966,0.9751,0.9961,0.8253,0.8166,1.220703125e-08
76,0.0019,0.9995,0.0271,0.9923,0.9983,0.9751,0.9958,0.8189,0.81,1.220703125e-08
77,0.0016,0.9995,0.0294,0.9898,0.9931,0.9801,0.996,0.8301,0.8222,1.220703125e-08
78,0.0017,0.9995,0.0285,0.9923,0.9966,0.9801,0.996,0.8269,0.8189,1.220703125e-08
79,0.0016,0.9995,0.0355,0.9872,0.9897,0.9801,0.9964,0.8494,0.84,1.220703125e-08
80,0.0019,0.9995,0.0254,0.9923,0.9983,0.9751,0.9959,0.8125,0.805,1.220703125e-08
81,0.0018,0.9995,0.0278,0.9923,0.9983,0.9751,0.996,0.8285,0.8192,1.220703125e-08
82,0.0014,0.9995,0.0276,0.9923,0.9983,0.9751,0.9962,0.8221,0.8175,1.220703125e-08
