epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_sensitivity,val_specificity,val_auc,test_accuracy,test_auc,lr
53,0.0003,1.0,0.0585,0.986,0.9914,0.9701,0.9986,0.8333,0.9679,2.44140625e-07
54,0.0002,1.0,0.058,0.986,0.9914,0.9701,0.9986,0.8349,0.9691,2.44140625e-07
55,0.0002,1.0,0.058,0.986,0.9914,0.9701,0.9986,0.8413,0.9689,2.44140625e-07
56,0.0001,1.0,0.0578,0.986,0.9914,0.9701,0.9986,0.8381,0.9684,2.44140625e-07
57,0.0002,1.0,0.0581,0.986,0.9914,0.9701,0.9986,0.8413,0.9688,1.220703125e-07
58,0.0002,1.0,0.0581,0.986,0.9914,0.9701,0.9986,0.8413,0.9691,1.220703125e-07
59,0.0001,1.0,0.0581,0.986,0.9914,0.9701,0.9986,0.8333,0.9677,1.220703125e-07
60,0.0001,1.0,0.0595,0.9834,0.988,0.9701,0.9986,0.851,0.9686,1.220703125e-07
61,0.0001,1.0,0.0581,0.986,0.9914,0.9701,0.9986,0.8365,0.9694,6.103515625e-08
62,0.0001,1.0,0.0579,0.986,0.9914,0.9701,0.9986,0.8397,0.9696,6.103515625e-08
63,0.0001,1.0,0.0575,0.986,0.9914,0.9701,0.9986,0.8365,0.9686,6.103515625e-08
64,0.0004,1.0,0.0581,0.986,0.9914,0.9701,0.9986,0.851,0.9694,6.103515625e-08
65,0.0002,1.0,0.0582,0.986,0.9914,0.9701,0.9986,0.8333,0.9678,3.0517578125e-08
66,0.0001,1.0,0.0589,0.9872,0.9931,0.9701,0.9986,0.8301,0.9683,3.0517578125e-08
67,0.0001,1.0,0.0583,0.986,0.9914,0.9701,0.9986,0.851,0.9695,3.0517578125e-08
68,0.0003,1.0,0.0582,0.986,0.9914,0.9701,0.9986,0.851,0.9687,3.0517578125e-08
69,0.0001,1.0,0.0591,0.9872,0.9931,0.9701,0.9986,0.8317,0.9682,1.52587890625e-08
70,0.0002,1.0,0.0582,0.9847,0.9897,0.9701,0.9986,0.8494,0.969,1.52587890625e-08
71,0.0001,1.0,0.0589,0.9834,0.988,0.9701,0.9986,0.851,0.9695,1.52587890625e-08
72,0.0002,1.0,0.0609,0.9847,0.988,0.9751,0.9986,0.8558,0.9693,1.52587890625e-08
73,0.0001,1.0,0.0612,0.986,0.988,0.9801,0.9986,0.8606,0.9697,1.52587890625e-08
74,0.0001,1.0,0.0588,0.986,0.9914,0.9701,0.9986,0.8494,0.9697,1.52587890625e-08
75,0.0002,1.0,0.0586,0.986,0.9914,0.9701,0.9986,0.8349,0.9682,1.52587890625e-08
76,0.0002,1.0,0.0585,0.986,0.9914,0.9701,0.9986,0.8333,0.9681,1.52587890625e-08
77,0.0001,1.0,0.0585,0.986,0.9914,0.9701,0.9986,0.8381,0.968,1.52587890625e-08
78,0.0001,1.0,0.0579,0.986,0.9914,0.9701,0.9986,0.8349,0.9682,1.52587890625e-08
79,0.0001,1.0,0.0585,0.9834,0.988,0.9701,0.9986,0.8526,0.9694,1.52587890625e-08
80,0.0001,1.0,0.0596,0.986,0.9914,0.9701,0.9986,0.8317,0.9671,1.52587890625e-08
81,0.0002,1.0,0.0575,0.986,0.9914,0.9701,0.9986,0.8333,0.9679,1.52587890625e-08
82,0.0001,1.0,0.0583,0.986,0.9914,0.9701,0.9986,0.8333,0.968,1.52587890625e-08
83,0.0002,1.0,0.0617,0.9885,0.9948,0.9701,0.9986,0.8173,0.9653,1.52587890625e-08
84,0.0002,1.0,0.0589,0.986,0.9914,0.9701,0.9986,0.851,0.9685,1.52587890625e-08
85,0.0003,1.0,0.0575,0.986,0.9914,0.9701,0.9986,0.8349,0.9688,1.52587890625e-08
86,0.0001,1.0,0.0583,0.986,0.9914,0.9701,0.9986,0.8478,0.9689,1.52587890625e-08
87,0.0001,1.0,0.0581,0.986,0.9914,0.9701,0.9986,0.8478,0.9684,1.52587890625e-08
88,0.0008,0.9995,0.0577,0.986,0.9914,0.9701,0.9986,0.8429,0.969,1.52587890625e-08
89,0.0002,1.0,0.0577,0.986,0.9914,0.9701,0.9986,0.8381,0.969,1.52587890625e-08
90,0.0003,1.0,0.0599,0.9872,0.9931,0.9701,0.9986,0.8221,0.9669,1.52587890625e-08
91,0.0001,1.0,0.058,0.9847,0.9897,0.9701,0.9986,0.8478,0.9688,1.52587890625e-08
92,0.0002,1.0,0.0586,0.986,0.9914,0.9701,0.9986,0.8333,0.9684,1.52587890625e-08
93,0.0001,1.0,0.0578,0.986,0.9914,0.9701,0.9986,0.8446,0.9685,1.52587890625e-08
94,0.0001,1.0,0.058,0.986,0.9914,0.9701,0.9986,0.8413,0.9689,1.52587890625e-08
95,0.0002,1.0,0.0571,0.986,0.9914,0.9701,0.9986,0.8397,0.9692,1.52587890625e-08
96,0.002,0.9993,0.058,0.986,0.9914,0.9701,0.9986,0.8381,0.969,1.52587890625e-08
97,0.0002,1.0,0.0585,0.9847,0.9897,0.9701,0.9986,0.851,0.969,1.52587890625e-08
98,0.0004,1.0,0.0591,0.9834,0.988,0.9701,0.9986,0.8542,0.9693,1.52587890625e-08
99,0.0002,1.0,0.0583,0.986,0.9914,0.9701,0.9986,0.8333,0.9683,1.52587890625e-08
100,0.0001,1.0,0.0579,0.986,0.9914,0.9701,0.9986,0.8397,0.9682,1.52587890625e-08
