epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_sensitivity,val_specificity,val_auc,test_accuracy,test_auc,lr
21,0.0003,1.0,0.0383,0.9872,0.9914,0.9751,0.9992,0.8526,0.9341,2.5e-05
22,0.0003,1.0,0.0445,0.9834,0.9828,0.9851,0.9993,0.8638,0.9413,2.5e-05
23,0.0004,1.0,0.0369,0.986,0.9914,0.9701,0.9993,0.8381,0.9299,2.5e-05
24,0.0003,1.0,0.039,0.9872,0.9914,0.9751,0.9993,0.8542,0.9351,2.5e-05
25,0.0003,1.0,0.0385,0.9872,0.9914,0.9751,0.9993,0.8526,0.9318,1.25e-05
26,0.0003,1.0,0.0369,0.986,0.9914,0.9701,0.9993,0.8413,0.9298,1.25e-05
27,0.0002,1.0,0.0391,0.9885,0.9914,0.9801,0.9993,0.8558,0.9342,1.25e-05
28,0.0003,1.0,0.0366,0.9872,0.9931,0.9701,0.9993,0.8413,0.9247,1.25e-05
29,0.0003,1.0,0.0373,0.9872,0.9914,0.9751,0.9993,0.8446,0.9269,6.25e-06
30,0.0002,1.0,0.0369,0.986,0.9914,0.9701,0.9993,0.8462,0.928,6.25e-06
31,0.0002,1.0,0.0369,0.9872,0.9914,0.9751,0.9993,0.8429,0.927,6.25e-06
32,0.0002,1.0,0.0367,0.9872,0.9931,0.9701,0.9993,0.8413,0.9238,6.25e-06
33,0.0002,1.0,0.0366,0.9872,0.9931,0.9701,0.9993,0.8429,0.9237,3.125e-06
34,0.0004,1.0,0.0376,0.9872,0.9931,0.9701,0.9993,0.8301,0.9178,3.125e-06
35,0.0002,1.0,0.0378,0.9885,0.9914,0.9801,0.9993,0.8526,0.9317,3.125e-06
36,0.0003,1.0,0.0373,0.986,0.9914,0.9701,0.9993,0.8478,0.9272,3.125e-06
37,0.0002,1.0,0.0397,0.986,0.988,0.9801,0.9993,0.859,0.9339,1.5625e-06
38,0.0002,1.0,0.0392,0.986,0.988,0.9801,0.9993,0.8542,0.933,1.5625e-06
39,0.0002,1.0,0.0397,0.9847,0.9863,0.9801,0.9993,0.8574,0.9326,1.5625e-06
40,0.0003,1.0,0.0375,0.986,0.9914,0.9701,0.9993,0.851,0.9277,1.5625e-06
41,0.0003,1.0,0.0371,0.9872,0.9914,0.9751,0.9993,0.8494,0.9294,7.8125e-07
42,0.0002,1.0,0.0383,0.9885,0.9914,0.9801,0.9993,0.8542,0.9306,7.8125e-07
43,0.0003,1.0,0.0371,0.986,0.9914,0.9701,0.9993,0.8494,0.9288,7.8125e-07
44,0.0002,1.0,0.037,0.9872,0.9914,0.9751,0.9993,0.851,0.9299,7.8125e-07
45,0.0003,1.0,0.0391,0.9872,0.9897,0.9801,0.9993,0.8542,0.9298,3.90625e-07
46,0.0002,1.0,0.0362,0.9872,0.9931,0.9701,0.9993,0.8301,0.9231,3.90625e-07
47,0.0002,1.0,0.0367,0.986,0.9914,0.9701,0.9993,0.8413,0.9263,3.90625e-07
48,0.0002,1.0,0.0369,0.986,0.9914,0.9701,0.9993,0.8429,0.9274,3.90625e-07
49,0.0003,1.0,0.0418,0.9834,0.9845,0.9801,0.9993,0.8606,0.9372,1.953125e-07
50,0.0002,1.0,0.0379,0.9885,0.9914,0.9801,0.9993,0.851,0.9307,1.953125e-07
51,0.0003,1.0,0.037,0.9885,0.9914,0.9801,0.9993,0.851,0.9302,1.953125e-07
52,0.0002,1.0,0.0368,0.986,0.9914,0.9701,0.9993,0.8446,0.9266,1.953125e-07
53,0.0003,1.0,0.037,0.9872,0.9931,0.9701,0.9993,0.8413,0.9236,9.765625e-08
54,0.0003,1.0,0.0371,0.986,0.9914,0.9701,0.9993,0.8446,0.9255,9.765625e-08
55,0.0002,1.0,0.0372,0.986,0.9914,0.9701,0.9993,0.8462,0.9264,9.765625e-08
56,0.0002,1.0,0.0374,0.9872,0.9914,0.9751,0.9993,0.8494,0.9294,9.765625e-08
57,0.0003,1.0,0.037,0.986,0.9914,0.9701,0.9993,0.8429,0.9253,4.8828125e-08
58,0.0003,1.0,0.0377,0.9885,0.9914,0.9801,0.9993,0.851,0.9314,4.8828125e-08
59,0.0003,1.0,0.0374,0.986,0.9914,0.9701,0.9993,0.8446,0.9272,4.8828125e-08
60,0.0002,1.0,0.0398,0.986,0.988,0.9801,0.9993,0.859,0.9334,4.8828125e-08
61,0.0002,1.0,0.0367,0.986,0.9914,0.9701,0.9993,0.8446,0.927,2.44140625e-08
62,0.0002,1.0,0.0376,0.986,0.9914,0.9701,0.9993,0.8446,0.9265,2.44140625e-08
63,0.0002,1.0,0.0365,0.986,0.9914,0.9701,0.9993,0.8446,0.9273,2.44140625e-08
64,0.0003,1.0,0.0381,0.9885,0.9914,0.9801,0.9993,0.8574,0.9353,2.44140625e-08
65,0.0003,1.0,0.037,0.9872,0.9931,0.9701,0.9993,0.8365,0.9238,1.220703125e-08
66,0.0002,1.0,0.037,0.9872,0.9931,0.9701,0.9993,0.8317,0.9219,1.220703125e-08
67,0.0002,1.0,0.0381,0.9885,0.9914,0.9801,0.9993,0.8542,0.9327,1.220703125e-08
68,0.0004,1.0,0.039,0.9872,0.9897,0.9801,0.9993,0.8574,0.9341,1.220703125e-08
69,0.0002,1.0,0.0375,0.9885,0.9948,0.9701,0.9993,0.8269,0.9196,1.220703125e-08
70,0.0003,1.0,0.0402,0.9847,0.9863,0.9801,0.9993,0.859,0.9354,1.220703125e-08
71,0.0002,1.0,0.04,0.9872,0.9897,0.9801,0.9993,0.8542,0.9305,1.220703125e-08
72,0.0003,1.0,0.0422,0.9847,0.9863,0.9801,0.9993,0.8622,0.9356,1.220703125e-08
73,0.0002,1.0,0.0443,0.9834,0.9828,0.9851,0.9993,0.8638,0.9406,1.220703125e-08
74,0.0002,1.0,0.0381,0.9885,0.9914,0.9801,0.9993,0.8526,0.9313,1.220703125e-08
75,0.0002,1.0,0.037,0.986,0.9914,0.9701,0.9993,0.8397,0.9245,1.220703125e-08
76,0.0004,1.0,0.0374,0.9872,0.9931,0.9701,0.9993,0.8349,0.9227,1.220703125e-08
77,0.0002,1.0,0.0375,0.986,0.9914,0.9701,0.9993,0.8462,0.9267,1.220703125e-08
78,0.0002,1.0,0.037,0.986,0.9914,0.9701,0.9993,0.8397,0.9258,1.220703125e-08
79,0.0002,1.0,0.0399,0.9872,0.9897,0.9801,0.9993,0.859,0.9329,1.220703125e-08
80,0.0003,1.0,0.0375,0.9872,0.9931,0.9701,0.9993,0.8301,0.9197,1.220703125e-08
81,0.0002,1.0,0.037,0.986,0.9914,0.9701,0.9993,0.8397,0.9246,1.220703125e-08
82,0.0002,1.0,0.0366,0.986,0.9914,0.9701,0.9993,0.8413,0.9255,1.220703125e-08
83,0.0003,1.0,0.0385,0.9885,0.9948,0.9701,0.9993,0.8253,0.9159,1.220703125e-08
84,0.0002,1.0,0.0388,0.9872,0.9897,0.9801,0.9993,0.8574,0.934,1.220703125e-08
85,0.0004,1.0,0.037,0.986,0.9914,0.9701,0.9993,0.8429,0.9257,1.220703125e-08
86,0.0002,1.0,0.0385,0.9885,0.9914,0.9801,0.9993,0.8542,0.9281,1.220703125e-08
87,0.0003,1.0,0.0376,0.9885,0.9914,0.9801,0.9993,0.8526,0.9311,1.220703125e-08
88,0.0009,0.9998,0.0378,0.986,0.9914,0.9701,0.9993,0.8462,0.9275,1.220703125e-08
89,0.0002,1.0,0.037,0.986,0.9914,0.9701,0.9993,0.8413,0.9248,1.220703125e-08
90,0.0003,1.0,0.0378,0.9885,0.9948,0.9701,0.9993,0.8269,0.9192,1.220703125e-08
91,0.0002,1.0,0.0388,0.9885,0.9914,0.9801,0.9993,0.8558,0.9324,1.220703125e-08
92,0.0003,1.0,0.0365,0.9872,0.9931,0.9701,0.9993,0.8333,0.923,1.220703125e-08
93,0.0002,1.0,0.0375,0.9885,0.9914,0.9801,0.9993,0.851,0.9326,1.220703125e-08
94,0.0002,1.0,0.0373,0.986,0.9914,0.9701,0.9993,0.8478,0.9297,1.220703125e-08
95,0.0002,1.0,0.0371,0.9872,0.9914,0.9751,0.9993,0.8478,0.928,1.220703125e-08
96,0.0022,0.9995,0.037,0.986,0.9914,0.9701,0.9993,0.8397,0.9262,1.220703125e-08
97,0.0006,0.9998,0.0383,0.9872,0.9897,0.9801,0.9993,0.8558,0.9326,1.220703125e-08
98,0.0006,1.0,0.04,0.986,0.988,0.9801,0.9993,0.859,0.935,1.220703125e-08
99,0.0003,1.0,0.0369,0.9872,0.9931,0.9701,0.9993,0.8317,0.9216,1.220703125e-08
100,0.0002,1.0,0.0373,0.986,0.9914,0.9701,0.9993,0.8478,0.9283,1.220703125e-08
